Scientific_Name,Common Name,Whitelisted_Brazil,BirdNET,Custom_Model,Perch,Max,Threat Status,Image_URL,Attribution,Custom_MaxConf,Perch_MaxConf,Overall_MaxConf
Sporophila nigricollis,Yellow-Bellied Seedeater,1,53,12,1,53,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/21141/medium.jpg,(c) Mauricio Mercadante; some rights reserved (CC BY-NC-SA),0.1729,0.1386,0.1729
Sporophila plumbea,Plumbeous Seedeater,1,25,1,34,34,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/1095509/medium.jpg,(c) Cláudio Dias Timm; some rights reserved (CC BY-NC-SA),0.412,0.8213,0.8213
Saltatricula atricollis,,,4,6,1,6,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/332237797/medium.jpg,(c) pkondrashov; some rights reserved (CC BY-NC),0.7301,0.2127,0.7301
Saltator similis,Green-Winged Saltator,1,8,10,9,10,LC,https://static.inaturalist.org/photos/51081666/medium.jpg,(c) Mariano Ordoñez; all rights reserved; uploaded by Mariano Ordoñez,0.1405,0.1485,0.1485
Saltator maximus,Buff-Throated Saltator,1,12,5,7,12,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/6583750/medium.jpg,(c) Heather Pickard; some rights reserved (CC BY-NC); uploaded by Heather Pickard,0.3573,0.8205,0.8205
Saltator maxillosus,Thick-Billed Saltator,1,49,46,12,49,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/118924869/medium.jpg,(c) Luciano Bernardes; some rights reserved (CC BY-NC); uploaded by Luciano Bernardes,0.6226,0.3392,0.6226
Thlypopsis sordida,Orange-Headed Tanager,1,4,4,1,4,LC,https://static.inaturalist.org/photos/61685756/medium.jpg,(c) André Adeodato; all rights reserved,0.36,0.9402,0.9402
Saltator fuliginosus,Black Throated Grosbeak,1,13,17,57,57,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/5643295/medium.jpeg,(c) Claudia Komesu; some rights reserved (CC BY-NC); uploaded by Claudia Komesu,0.182,0.7,0.7
Iridosornis rufivertex,Golden-Crowned Tanager,,147,11,41,147,LC,https://static.inaturalist.org/photos/337006907/medium.jpeg,(c) samzhang; all rights reserved,0.5261,0.4032,0.5261
Charitospiza eucosma,Coal-Crested Finch,1,185,51,9,185,NT,https://inaturalist-open-data.s3.amazonaws.com/photos/118632417/medium.jpg,(c) Luciano Bernardes; some rights reserved (CC BY-NC); uploaded by Luciano Bernardes,0.4198,0.4465,0.4465
Coryphaspiza melanotis,Black-Masked Finch,1,56,11,41,56,VU,https://inaturalist-open-data.s3.amazonaws.com/photos/55387176/medium.jpg,(c) mauriciofreitas; some rights reserved (CC BY-NC); uploaded by mauriciofreitas,0.1219,0.5606,0.5606
Cissopis leverianus,Magpie Tanager,1,10,16,1,16,LC,https://static.inaturalist.org/photos/228611867/medium.jpg,(c) Paul; all rights reserved; uploaded by Paul,0.6286,0.1008,0.6286
Donacospiza albifrons,Long-Tailed Reed-Finch,1,13,20,1,20,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/545970146/medium.jpg,(c) Agustín Gabriel Álvarez; some rights reserved (CC BY-NC); uploaded by Agustín Gabriel Álvarez,0.533,0.9593,0.9593
Coryphospingus cucullatus,Red-Crested Finch,1,50,6,2,50,LC,https://static.inaturalist.org/photos/37815353/medium.jpg,(c) Jorge Schlemmer; all rights reserved,0.2968,0.747,0.747
Coryphospingus pileatus,Pileated Finch,1,56,7,53,56,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/89767984/medium.jpg,(c) Frederico Acaz Sonntag; some rights reserved (CC BY-NC); uploaded by Frederico Acaz Sonntag,0.1857,0.364,0.364
Hemithraupis flavicollis,Yellow-Backed Tanager,1,27,3,35,35,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/10124555/medium.jpg,(c) Gabriel Camilo Jaramillo Giraldo; some rights reserved (CC BY-NC-SA); uploaded by Gabriel Camilo Jaramillo Giraldo,0.2376,0.789,0.789
Tachyphonus coronatus,Ruby-Crowned Tanager,1,335,309,196,335,LC,https://static.inaturalist.org/photos/301208967/medium.jpg,(c) Ricardo Mitidieri; all rights reserved; uploaded by Ricardo Mitidieri,0.3247,0.8669,0.8669
Tachyphonus rufus,White-Lined Tanager,1,1,59,1,59,LC,https://static.inaturalist.org/photos/465726492/medium.jpg,(c) Don Danko; all rights reserved; uploaded by Don Danko,0.2005,0.2285,0.2285
Hemithraupis guira,Guira Tanager,1,7,11,37,37,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/109203635/medium.jpeg,(c) Frederico Acaz Sonntag; some rights reserved (CC BY-NC); uploaded by Frederico Acaz Sonntag,0.3228,0.3706,0.3706
Hemithraupis ruficapilla,Rufous-Headed Tanager,1,1,191,1,191,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/64718673/medium.jpg,(c) Hudson Martins Soares; some rights reserved (CC BY-NC); uploaded by Hudson Martins Soares,0.2015,0.1582,0.2015
Sicalis luteola,Grassland Yellow-Finch,1,5,6,48,48,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/33491763/medium.jpeg,no rights reserved; uploaded by Diego Carús,0.3913,0.5473,0.5473
Nemosia pileata,Hooded Tanager,1,43,4,11,43,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/27296095/medium.jpeg,(c) guyincognito; some rights reserved (CC BY-NC); uploaded by guyincognito,0.2644,0.503,0.503
Arremon flavirostris,Saffron-Billed Sparrow,1,114,316,81,316,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/387889/medium.jpg,(c) Dario Sanches; some rights reserved (CC BY-SA),0.5377,0.6135,0.6135
Arremon semitorquatus,Half-Collared Sparrow,1,17,39,1,39,LC,https://static.inaturalist.org/photos/104170167/medium.jpeg,(c) Maicon Molina; all rights reserved; uploaded by Maicon Molina,0.7109,0.235,0.7109
Arremon taciturnus,Pectoral Sparrow,1,15,78,36,78,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/60594904/medium.jpg,(c) eduardovieira17; some rights reserved (CC BY-NC); uploaded by eduardovieira17,0.7485,0.6052,0.7485
Zonotrichia capensis,Rufous-Collared Sparrow,1,631,149,45,631,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/112061150/medium.jpeg,(c) Esteban Poveda; some rights reserved (CC BY); uploaded by Esteban Poveda,0.5162,0.6857,0.6857
Ammodramus humeralis,Grassland Sparrow,1,1,24,14,24,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/88171938/medium.jpeg,(c) Diego Caballero; some rights reserved (CC BY-NC); uploaded by Diego Caballero,0.4383,0.1402,0.4383
Caryothraustes canadensis,Yellow-Green Grosbeak,1,1,28,51,51,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/125845828/medium.jpg,(c) franzschuler; some rights reserved (CC BY-NC),0.4791,0.4712,0.4791
Habia rubica,Red-Crowned Ant-Tanager,1,6,35,3,35,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/424905909/medium.jpg,(c) Enéas V. Gouvêa Junior; some rights reserved (CC BY-SA); uploaded by Enéas V. Gouvêa Junior,0.5175,0.3922,0.5175
Piranga rubra,Summer Tanager,1,42,44,21,44,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/21089917/medium.jpg,(c) Josh van der Meulen; some rights reserved (CC BY-NC-ND); uploaded by Josh van der Meulen,0.524,0.6969,0.6969
Piranga flava,Hepatic Tanager,1,1,1,9,9,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/15526/medium.jpg,(c) Francesco Veronesi; some rights reserved (CC BY-NC-SA),0.3165,0.6856,0.6856
Amaurospiza moesta,Blackish-Blue Seedeater,1,1,47,1,47,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/64680468/medium.jpeg,(c) Juliano Marques; some rights reserved (CC BY-NC); uploaded by Juliano Marques,0.5123,0.8219,0.8219
Cyanoloxia brissonii,,,194,211,37,211,LC,https://static.inaturalist.org/photos/56856864/medium.jpg,(c) Valentín Gonzalez Feltrup; all rights reserved; uploaded by Valentín Gonzalez Feltrup,0.6396,0.8038,0.8038
Agelasticus cyanopus,Unicoloured Blackbird,1,2,9,39,39,LC,https://static.inaturalist.org/photos/462610846/medium.jpg,(c) Aisse Gaertner; all rights reserved; uploaded by Aisse Gaertner,0.5065,0.6676,0.6676
Molothrus oryzivorus,Giant Cowbird,1,44,43,14,44,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/1581326/medium.jpg,(c) Cláudio Dias Timm; some rights reserved (CC BY-NC-SA),0.5903,0.2856,0.5903
Molothrus rufoaxillaris,Screaming Cowbird,1,18,38,21,38,LC,https://static.inaturalist.org/photos/7858823/medium.jpg,(c) Jorge Schlemmer; all rights reserved,0.4293,0.8455,0.8455
Icterus cayanensis,Epaulet Oriole,1,31,12,38,38,LC,https://static.inaturalist.org/photos/456914993/medium.jpeg,(c) Renato Moraes; all rights reserved; uploaded by Renato Moraes,0.7458,0.5577,0.7458
Icterus jamacaii,Campo Troupial,1,55,4,19,55,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/416898061/medium.jpeg,(c) vinicius_s_domingues; some rights reserved (CC BY),0.5276,0.4992,0.5276
Icterus pyrrhopterus,Variable Oriole,0,9,39,10,39,LC,https://static.inaturalist.org/photos/51260789/medium.jpg,(c) Mariano Ordoñez; all rights reserved; uploaded by Mariano Ordoñez,0.9811,0.3718,0.9811
Pseudoleistes guirahuro,Yellow-Rumped Marshbird,1,26,12,2,26,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/442402880/medium.jpg,(c) Luciano Bernardes; some rights reserved (CC BY-NC); uploaded by Luciano Bernardes,0.3195,0.6527,0.6527
Gnorimopsar chopi,Chopi Blackbird,1,48,109,13,109,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/118047365/medium.jpg,(c) Luciano Bernardes; some rights reserved (CC BY-NC); uploaded by Luciano Bernardes,0.6893,0.7891,0.7891
Chrysomus ruficapillus,Chestnut-Capped Blackbird,1,396,14,3,396,LC,https://static.inaturalist.org/photos/70821462/medium.jpg,(c) Rodrigo Conte; all rights reserved,0.6335,0.7214,0.7214
Anumara forbesi,,,145,4,84,145,VU,https://inaturalist-open-data.s3.amazonaws.com/photos/30240050/medium.jpg,(c) daniesser; some rights reserved (CC BY-NC); uploaded by daniesser,0.6878,0.2398,0.6878
Cacicus haemorrhous,Red-Rumped Cacique,1,3,35,3,35,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/648143/medium.jpg,(c) Cláudio Dias Timm; some rights reserved (CC BY-NC-SA),0.4478,0.1801,0.4478
Cacicus solitarius,Solitary Cacique,1,59,3,33,59,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/120063265/medium.jpg,(c) Nick Athanas; some rights reserved (CC BY-NC-SA),0.5709,0.3814,0.5709
Molothrus bonariensis,Shiny Cowbird,1,13,21,33,33,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/158695164/medium.jpg,(c) eduardovieira17; some rights reserved (CC BY-NC); uploaded by eduardovieira17,0.621,0.758,0.758
Psarocolius decumanus,Crested Oropendola,1,47,2,1,47,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/93426331/medium.jpg,"(c) Charles J Sharp
; some rights reserved (CC BY-SA)",0.1307,0.7517,0.7517
Cacicus cela,Yellow-Rumped Cacique,1,1,20,21,21,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/268858460/medium.jpg,(c) Ad Konings; some rights reserved (CC BY-NC); uploaded by Ad Konings,0.4642,0.6482,0.6482
Euphonia chalybea,Green-Throated Euphonia,1,58,20,41,58,NT,https://inaturalist-open-data.s3.amazonaws.com/photos/76824/medium.jpg,(c) Dario Sanches; some rights reserved (CC BY-SA),0.2634,0.4222,0.4222
Euphonia chlorotica,Purple-Throated Euphonia,1,21,56,43,56,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/176773163/medium.jpg,(c) Egon Fink; some rights reserved (CC BY),0.9461,0.9902,0.9902
Euphonia pectoralis,Chestnut-Bellied Euphonia,1,5,1,5,5,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/76825/medium.jpg,(c) Dario Sanches; some rights reserved (CC BY-SA),0.2547,0.3533,0.3533
Euphonia violacea,Violaceous Euphonia,1,52,3,1,52,LC,https://static.inaturalist.org/photos/28179600/medium.jpg,(c) Marcio Fontana; all rights reserved; uploaded by Marcio Fontana,0.1991,0.1308,0.1991
Euphonia xanthogaster,Orange-Bellied Euphonia,1,37,19,2,37,LC,https://static.inaturalist.org/photos/49007780/medium.jpeg,(c) Rudy Gelis; all rights reserved; uploaded by Rudy Gelis,0.1345,0.1668,0.1668
Chlorophonia cyanea,Blue-Naped Chlorophonia,1,45,1,1,45,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/95545/medium.jpg,(c) Dave Curtis; some rights reserved (CC BY-NC-ND),0.1024,0.5009,0.5009
Spinus magellanicus,Hooded Siskin,,29,5,140,140,LC,https://static.inaturalist.org/photos/63740219/medium.jpg,(c) sdrov; all rights reserved; uploaded by sdrov,0.865,0.1633,0.865
Passer domesticus,House Sparrow,1,15,44,9,44,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/4608133/medium.jpg,(c) Ximo Galarza; some rights reserved (CC BY-NC-SA),0.4424,0.3077,0.4424
Estrilda astrild,Common Waxbill,1,280,12,2,280,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/397446858/medium.jpg,(c) David Barros Cardona; some rights reserved (CC BY-NC); uploaded by David Barros Cardona,0.7821,0.1316,0.7821
Claravis godefrida,Purple-Barred Ground-Dove,1,35,15,21,35,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/247513158/medium.jpg,"Temminck; C.J. (Coenraad Jacob); - Knip; Pauline de Courcelles; Publication info: Paris : 1811

Series: Museum of Comparative Zoology--Biodiversity Heritage Library digitization project.; no known copyright restrictions (public domain)",0.5909,0.2878,0.5909
Cyanocompsa brissonii,Ultramarine Grosbeak,1,15,19,5,19,LC,https://static.inaturalist.org/photos/56856864/medium.jpg,(c) Valentín Gonzalez Feltrup; all rights reserved; uploaded by Valentín Gonzalez Feltrup,0.6445,0.6664,0.6664
Euphonia cyanocephala,Golden-Rumped Euphonia,1,21,16,2,21,LC,https://static.inaturalist.org/photos/258648797/medium.jpg,(c) Gustavo Dallaqua; all rights reserved; uploaded by Gustavo Dallaqua,0.1995,0.2696,0.2696
Geothlypis velata,Southern Yellowthroat,1,16,2,6,16,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/57668973/medium.jpg,(c) Alexander Viduetsky; some rights reserved (CC BY-NC); uploaded by Alexander Viduetsky,0.3355,0.7128,0.7128
Harpyhaliaetus coronatus,Crowned Eagle,1,277,46,7,277,CR,https://inaturalist-open-data.s3.amazonaws.com/photos/27997355/medium.jpg,(c) Ronald Péret; some rights reserved (CC BY); uploaded by Ronald Péret,0.167,0.7045,0.7045
Hylocharis cyanus,White-Chinned Sapphire,1,6,24,14,24,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/351653031/medium.jpg,(c) David F. Belmonte; some rights reserved (CC BY); uploaded by David F. Belmonte,0.6649,0.1999,0.6649
Hylocharis leucotis,White-Eared Hummingbird,,126,76,45,126,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/5667/medium.jpg,(c) Tim Lenz; some rights reserved (CC BY-NC),0.3001,0.2326,0.3001
Hylocryptus rectirostris,Chestnut Capped Foliage Gleaner,1,134,10,11,134,NT,https://inaturalist-open-data.s3.amazonaws.com/photos/336935113/medium.jpg,(c) Luciano Bernardes; some rights reserved (CC BY-NC); uploaded by Luciano Bernardes,0.2231,0.3634,0.3634
Hylopezus nattereri,Speckle Breasted Antpitta,1,12,7,44,44,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/29036551/medium.jpg,(c) Fernando Farias; some rights reserved (CC BY-NC); uploaded by Fernando Farias,0.745,0.165,0.745
Larus cirrocephalus,Grey-Headed Gull,1,13,12,7,13,LC,https://static.inaturalist.org/photos/66911159/medium.jpeg,(c) Carlos N. G. Bocos; all rights reserved; uploaded by Carlos N. G. Bocos,0.3359,0.2049,0.3359
Leucopternis lacernulatus,White Necked Hawk,1,2,10,54,54,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/118972528/medium.jpg,(c) Fabio Barata; some rights reserved (CC BY-NC); uploaded by Fabio Barata,0.3137,0.806,0.806
Myrmeciza loricata,White-Bibbed Antbird,1,14,35,10,35,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/10487988/medium.jpg,(c) Hector Bottai; some rights reserved (CC BY-SA),0.4821,0.6609,0.6609
Notiochelidon cyanoleuca,Blue-And-White Swallow,,3,3,127,127,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/267351662/medium.jpg,(c) stevebrazil; some rights reserved (CC BY-NC),0.7666,0.6066,0.7666
Orthogonys chloricterus,Olive-Green Tanager,1,1,31,23,31,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/5627271/medium.jpg,(c) Douglas Bete; some rights reserved (CC BY-NC); uploaded by Douglas Bete,0.2808,0.5786,0.5786
Oryzoborus angolensis,Lesser Seed-Finch,1,15,245,128,245,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/100598/medium.jpg,(c) Dario Sanches; some rights reserved (CC BY-SA),0.3901,0.7292,0.7292
Oryzoborus maximiliani,Great-Billed Seed-Finch,1,50,46,98,98,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/178243446/medium.jpg,(c) Ruben D. Layme; some rights reserved (CC BY-NC); uploaded by Ruben D. Layme,0.1125,0.1506,0.1506
Parula pitiayumi,Olive-Backed Warbler,1,1,264,56,264,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/115454163/medium.jpg,(c) Oswaldo Hernández; some rights reserved (CC BY-NC); uploaded by Oswaldo Hernández,0.6345,0.6753,0.6753
Phaeothlypis rivularis,Neotropical River Warbler,1,41,1,9,41,LC,https://static.inaturalist.org/photos/445346824/medium.jpg,(c) Eduardo Borges; all rights reserved; uploaded by Eduardo Borges,0.3569,0.5032,0.5032
Phalacrocorax brasilianus,Neotropic Cormorant,1,2,9,140,140,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/23856507/medium.jpg,(c) Kala Murphy King; some rights reserved (CC BY-NC-ND); uploaded by Kala Murphy King,0.5023,0.393,0.5023
Philydor lichtensteini,Lichtenstein's Foliage-Gleaner,1,57,20,7,57,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/635907/medium.jpg,(c) Cláudio Dias Timm; some rights reserved (CC BY-NC-SA),0.6475,0.7349,0.7349
Philydor rufum,Buff-Fronted Foliage-Gleaner,1,2,120,54,120,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/391799/medium.jpg,(c) Dario Sanches; some rights reserved (CC BY-SA),0.1413,0.5996,0.5996
Podager nacunda,Nacunda Nighthawk,1,27,12,1,27,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/150819319/medium.jpg,(c) Paul Donahue; some rights reserved (CC BY-NC); uploaded by Paul Donahue,0.2229,0.8148,0.8148
Poospiza cinerea,Cinereous Warbling Finch,1,32,3,33,33,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/64715531/medium.jpg,(c) Hudson Martins Soares; some rights reserved (CC BY-NC); uploaded by Hudson Martins Soares,0.6497,0.1885,0.6497
Porphyrospiza caerulescens,Blue Finch,1,37,33,32,37,NT,https://inaturalist-open-data.s3.amazonaws.com/photos/11817099/medium.jpg,(c) Cláudio Dias Timm; some rights reserved (CC BY-NC-SA),0.6342,0.5325,0.6342
Porzana albicollis,Ash-Throated Crake,1,8,19,52,52,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/140239913/medium.jpg,(c) eduardovieira17; some rights reserved (CC BY-NC); uploaded by eduardovieira17,0.2252,0.218,0.2252
Porzana flaviventer,Yellow-Breasted Crake,1,52,23,9,52,LC,https://static.inaturalist.org/photos/428994398/medium.jpg,(c) Eduardo Borges; all rights reserved; uploaded by Eduardo Borges,0.1019,0.744,0.744
Pseudoscops clamator,Striped Owl,1,1,40,152,152,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/466424122/medium.jpg,(c) poli782003; some rights reserved (CC BY-NC),0.7984,0.7431,0.7984
Ramphocelus bresilia,,,5,85,42,85,LC,,,0.4896,0.6323,0.6323
Saltator atricollis,Black-Throated Saltator,1,57,36,15,57,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/332237797/medium.jpg,(c) pkondrashov; some rights reserved (CC BY-NC),0.6402,0.3034,0.6402
Sterna superciliaris,Amazon Tern,1,6,11,152,152,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/315199/medium.jpg,(c) barloventomagico; some rights reserved (CC BY-NC-ND),0.2674,0.4868,0.4868
Strix huhula,Black-Banded Owl,1,7,8,35,35,LC,https://static.inaturalist.org/photos/39146112/medium.jpg,(c) Eden Fontes; all rights reserved; uploaded by Eden Fontes,0.3455,0.5148,0.5148
Strix virgata,Mottled Owl,1,4,13,345,345,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/774636/medium.jpg,(c) dominic sherony; some rights reserved (CC BY-SA),0.3279,0.8916,0.8916
Tachyphonus cristatus,Flame-Crested Tanager,1,45,2,8,45,LC,https://static.inaturalist.org/photos/101579436/medium.jpg,(c) Joao Quental; all rights reserved; uploaded by Joao Quental,0.7537,0.8483,0.8483
Tangara cayana,Burnished-Buff Tanager,1,50,31,15,50,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/570690/medium.jpg,(c) Dario Sanches; some rights reserved (CC BY-SA),0.4075,0.2747,0.4075
Thryothorus genibarbis,Moustached Wren,1,14,16,61,61,LC,https://static.inaturalist.org/photos/39210134/medium.jpg,(c) Eden Fontes; all rights reserved; uploaded by Eden Fontes,0.6692,0.3822,0.6692
Thryothorus leucotis,Buff-Breasted Wren,1,35,9,275,275,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/100470056/medium.jpg,(c) abelardomendesjr; some rights reserved (CC BY-NC); uploaded by abelardomendesjr,0.469,0.1449,0.469
Thryothorus longirostris,Long-Billed Wren,1,204,15,14,204,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/208462408/medium.jpg,no rights reserved; uploaded by Paulo Mascaretti,0.4898,0.6256,0.6256
Tijuca atra,Black-And-Gold Cotinga,1,12,2,56,56,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/119744460/medium.jpg,(c) Ronaldo Garcia; some rights reserved (CC BY-NC); uploaded by Ronaldo Garcia,0.715,0.1561,0.715
Veniliornis maculifrons,Yellow-Eared Woodpecker,1,43,24,5,43,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/402433391/medium.jpg,(c) Henrique Bitencourt; some rights reserved (CC BY-SA); uploaded by Henrique Bitencourt,0.7382,0.7945,0.7945
Veniliornis mixtus,Checkered Woodpecker,1,14,36,30,36,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/57668844/medium.jpg,(c) Alexander Viduetsky; some rights reserved (CC BY-NC); uploaded by Alexander Viduetsky,0.156,0.252,0.252
Veniliornis passerinus,Little Woodpecker,1,53,7,2,53,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/413104183/medium.jpg,(c) Renato Bandeira; some rights reserved (CC BY); uploaded by Renato Bandeira,0.6373,0.2233,0.6373
Xolmis cinereus,Grey Monjita,1,42,6,167,167,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/1718631/medium.jpg,(c) Mauricio Mercadante; some rights reserved (CC BY-NC-SA),0.4389,0.4475,0.4475
Accipiter erythronemius,Rufous-Thighed Hawk,1,21,11,12,21,LC,,,0.6227,0.1302,0.6227
Amazilia fimbriata,Glittering-Throated Emerald,1,36,12,6,36,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/208793597/medium.jpg,(c) Tomaz Nascimento de Melo; some rights reserved (CC BY-NC-ND); uploaded by Tomaz Nascimento de Melo,0.3972,0.1367,0.3972
Amazilia lactea,Sapphire-Spangled Emerald,1,14,76,292,292,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/484815673/medium.jpg,(c) Nick Volpe; some rights reserved (CC BY-NC); uploaded by Nick Volpe,0.517,0.5126,0.517
Amazilia versicolor,Versicoloured Emerald,1,2,3,24,24,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/244361576/medium.jpg,(c) Tomaz Nascimento de Melo; some rights reserved (CC BY-NC-ND); uploaded by Tomaz Nascimento de Melo,0.123,0.1911,0.1911
Anas platyrhynchos (Domestic type),,,10,12,495,495,LC,,,0.8311,0.6129,0.8311
Anser sp. (Domestic type),,,73,39,243,243,LC,,,0.9873,0.4879,0.9873
Aphantochroa cirrochloris,Sombre Hummingbird,1,13,127,7,127,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/8656068/medium.jpeg,(c) fabiomanfredini; some rights reserved (CC BY-NC); uploaded by fabiomanfredini,0.3792,0.5727,0.5727
Aramides cajanea,Grey-Necked Wood-Rail,1,53,20,2,53,LC,,,0.2483,0.5845,0.5845
Aratinga aurea,Peach-Fronted Conure,1,21,230,8,230,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/97806849/medium.jpg,(c) Reinaldo Oliveira Elias; some rights reserved (CC BY); uploaded by Reinaldo Oliveira Elias,0.138,0.7931,0.7931
Aratinga leucophthalma,White Eyed Parakeet,1,41,239,40,239,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/246857985/medium.jpg,(c) Gabriel Bonfa; some rights reserved (CC BY-NC-ND); uploaded by Gabriel Bonfa,0.8247,0.6124,0.8247
Basileuterus hypoleucus,White-Bellied Warbler,1,4,201,15,201,LC,,,0.2115,0.5606,0.5606
Basileuterus leucophrys,White-Striped Warbler,1,57,1,7,57,LC,https://static.inaturalist.org/photos/31500775/medium.jpeg,(c) Keila Nunes Purificação; all rights reserved; uploaded by Keila Nunes Purificação,0.9625,0.7621,0.9625
Buteo albicaudatus,White-Tailed Hawk,1,21,3,57,57,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/28307358/medium.jpg,(c) Greg Lasley; some rights reserved (CC BY-NC); uploaded by Greg Lasley,0.7635,0.4944,0.7635
Buteo leucorrhous,White-Rumped Hawk,1,50,40,38,50,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/29002264/medium.jpeg,(c) Dave Wendelken; some rights reserved (CC BY-NC); uploaded by Dave Wendelken,0.4598,0.6861,0.6861
Buteo magnirostris,Roadside Hawk,1,10,40,1,40,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/14667/medium.jpg,(c) Dario Sanches; some rights reserved (CC BY-SA),0.3392,0.2643,0.3392
Cairina moschata (Domestic type),,,37,17,93,93,LC,,,0.4664,0.541,0.541
Caprimulgus longirostris,Band-Winged Nightjar,1,33,8,53,53,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/28959565/medium.jpg,(c) Josh van der Meulen; some rights reserved (CC BY-NC-ND); uploaded by Josh van der Meulen,0.8497,0.8305,0.8497
Caprimulgus maculicaudus,Spot Tailed Nightjar,1,11,9,19,19,LC,https://static.inaturalist.org/photos/339280613/medium.jpg,(c) Marcelo Maux; all rights reserved; uploaded by Marcelo Maux,0.673,0.8109,0.8109
Caprimulgus parvulus,Little Nightjar,1,40,14,149,149,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/182555778/medium.jpg,(c) Lilian Tomazelli; some rights reserved (CC BY-NC); uploaded by Lilian Tomazelli,0.2321,0.5444,0.5444
Caprimulgus rufus,St.Lucian Nightjar,1,60,10,12,60,LC,https://inaturalist-open-data.s3.amazonaws.com/photos/3141378/medium.JPG,(c) Dan A-M; some rights reserved (CC BY-NC); uploaded by Dan A-M,0.3638,0.5257,0.5257
